City,Date,PM2.5,PM10,NO2,CO,SO2,AQI,Temp_Mean,Humidity_Mean,Wind_Speed_Max
Ahmedabad,2015-10-11,91.41,141.54,23.45,5.19,25.44,227.0,29.8,58,9.5
Ahmedabad,2015-10-12,95.9,141.54,33.63,10.38,30.06,316.0,29.9,58,7.6
Ahmedabad,2015-10-13,137.87,141.54,32.98,20.2,21.89,536.0,31.0,54,9.1
Ahmedabad,2015-10-14,90.71,141.54,25.73,18.12,17.89,370.0,31.3,50,7.6
Ahmedabad,2015-10-15,108.68,141.54,32.87,17.03,22.59,551.0,31.2,41,10.2
Ahmedabad,2015-10-16,98.79,141.54,31.2,17.72,26.09,393.0,31.0,40,9.9
Ahmedabad,2015-10-17,145.75,141.54,34.71,20.61,24.66,671.0,31.0,42,9.0
Ahmedabad,2015-10-18,179.43,141.54,39.42,52.33,39.15,969.0,31.0,44,7.7
Ahmedabad,2015-10-19,170.52,141.54,35.22,15.49,34.03,471.0,30.9,46,6.5
Ahmedabad,2015-10-20,203.4,141.54,36.63,23.03,94.3,529.0,30.4,48,7.9
Ahmedabad,2015-10-21,92.71,141.54,30.65,12.92,42.08,371.0,30.4,49,7.2
Ahmedabad,2015-10-22,64.66,141.54,23.83,4.79,34.4,213.0,30.1,47,8.5
Ahmedabad,2015-10-23,78.14,141.54,28.93,10.58,44.91,297.0,29.2,42,8.8
Ahmedabad,2015-10-24,100.17,141.54,34.16,32.27,27.73,605.0,28.5,40,8.0
Ahmedabad,2015-10-25,147.35,141.54,39.1,34.64,46.09,691.0,28.4,45,6.7
Ahmedabad,2015-10-26,206.89,141.54,55.67,145.32,20.47,971.0,29.0,47,7.4
Ahmedabad,2015-10-27,114.84,141.54,40.31,38.09,22.94,620.5,28.5,48,9.1
Ahmedabad,2015-10-28,89.64,141.54,25.75,5.42,44.92,270.0,27.7,44,14.1
Ahmedabad,2015-10-29,51.72,141.54,21.15,1.89,37.31,188.0,25.3,36,14.1
Ahmedabad,2015-10-30,54.59,141.54,18.33,2.31,19.08,114.0,25.5,43,18.7
Ahmedabad,2015-10-31,46.5,141.54,12.1,1.22,13.73,143.0,25.8,45,17.9
Ahmedabad,2015-11-01,84.52000000000001,141.54,28.15,38.32,13.754999999999999,281.0,26.8,48,17.9
Ahmedabad,2015-11-02,122.54,141.54,44.2,75.42,13.78,419.0,28.0,49,11.7
Ahmedabad,2015-11-03,147.18,141.54,36.87,33.06,21.24,557.0,29.1,45,8.7
Ahmedabad,2015-11-04,214.67,141.54,42.21,57.37,22.18,546.5,28.4,45,8.4
Ahmedabad,2015-11-05,207.13,141.54,35.31,28.41,50.33,536.0,28.1,43,7.6
Ahmedabad,2015-11-06,191.01,141.54,50.11,39.61,40.78,354.0,27.5,47,7.9
Ahmedabad,2015-11-07,192.35,141.54,29.04,9.39,29.18,381.0,27.1,47,9.1
Ahmedabad,2015-11-08,127.64,141.54,31.91,6.74,26.94,355.0,26.9,43,9.0
Ahmedabad,2015-11-09,127.2321551724138,141.54,31.897068965517242,6.761336206896552,26.829827586206896,354.6437768240343,26.6,43,8.0
Ahmedabad,2015-11-10,126.82431034482758,141.54,31.884137931034484,6.782672413793104,26.719655172413795,354.2875536480687,27.1,44,7.6
Ahmedabad,2015-11-11,126.41646551724138,141.54,31.871206896551723,6.804008620689656,26.60948275862069,353.931330472103,27.8,43,9.9
Ahmedabad,2015-11-12,126.00862068965517,141.54,31.858275862068965,6.825344827586207,26.499310344827588,353.57510729613733,28.2,43,10.2
Ahmedabad,2015-11-13,125.60077586206897,141.54,31.845344827586207,6.846681034482759,26.389137931034483,353.21888412017165,28.0,45,8.6
Ahmedabad,2015-11-14,125.19293103448275,141.54,31.83241379310345,6.86801724137931,26.27896551724138,352.862660944206,27.4,43,8.8
Ahmedabad,2015-11-15,124.78508620689655,141.54,31.81948275862069,6.8893534482758625,26.168793103448277,352.50643776824035,26.2,44,9.4
Ahmedabad,2015-11-16,124.37724137931035,141.54,31.806551724137933,6.910689655172414,26.058620689655175,352.15021459227466,26.2,46,8.9
Ahmedabad,2015-11-17,123.96939655172415,141.54,31.79362068965517,6.932025862068966,25.94844827586207,351.79399141630904,26.0,40,13.7
Ahmedabad,2015-11-18,123.56155172413793,141.54,31.780689655172413,6.953362068965517,25.83827586206897,351.43776824034336,25.8,37,16.3
Ahmedabad,2015-11-19,123.15370689655172,141.54,31.767758620689655,6.974698275862069,25.728103448275863,351.0815450643777,26.0,37,15.8
Ahmedabad,2015-11-20,122.74586206896552,141.54,31.754827586206897,6.9960344827586205,25.61793103448276,350.725321888412,25.6,38,16.6
Ahmedabad,2015-11-21,122.3380172413793,141.54,31.74189655172414,7.017370689655173,25.507758620689657,350.3690987124464,25.7,40,15.1
Ahmedabad,2015-11-22,121.9301724137931,141.54,31.72896551724138,7.038706896551725,25.397586206896552,350.0128755364807,26.9,40,12.9
Ahmedabad,2015-11-23,121.5223275862069,141.54,31.71603448275862,7.060043103448276,25.28741379310345,349.656652360515,27.4,53,8.2
Ahmedabad,2015-11-24,121.1144827586207,141.54,31.70310344827586,7.081379310344828,25.177241379310345,349.30042918454933,28.6,53,9.8
Ahmedabad,2015-11-25,120.70663793103448,141.54,31.690172413793103,7.102715517241379,25.067068965517244,348.9442060085837,28.7,51,13.6
Ahmedabad,2015-11-26,120.29879310344828,141.54,31.677241379310345,7.1240517241379315,24.95689655172414,348.587982832618,28.0,45,14.7
Ahmedabad,2015-11-27,119.89094827586207,141.54,31.664310344827587,7.145387931034483,24.846724137931034,348.23175965665234,23.5,25,14.2
Ahmedabad,2015-11-28,119.48310344827587,141.54,31.65137931034483,7.166724137931035,24.736551724137932,347.8755364806867,22.0,37,12.8
Ahmedabad,2015-11-29,119.07525862068965,141.54,31.638448275862068,7.188060344827586,24.626379310344827,347.51931330472104,23.0,44,13.9
Ahmedabad,2015-11-30,118.66741379310345,141.54,31.62551724137931,7.209396551724138,24.516206896551726,347.16309012875536,25.0,50,9.4
Ahmedabad,2015-12-01,118.25956896551725,141.54,31.61258620689655,7.2307327586206895,24.40603448275862,346.8068669527897,25.1,50,12.1
Ahmedabad,2015-12-02,117.85172413793103,141.54,31.599655172413794,7.252068965517242,24.29586206896552,346.45064377682405,23.5,43,11.6
Ahmedabad,2015-12-03,117.44387931034483,141.54,31.586724137931036,7.273405172413793,24.185689655172414,346.09442060085837,23.1,35,15.3
Ahmedabad,2015-12-04,117.03603448275862,141.54,31.573793103448278,7.294741379310345,24.075517241379313,345.7381974248927,22.3,43,12.2
Ahmedabad,2015-12-05,116.6281896551724,141.54,31.560862068965516,7.316077586206896,23.965344827586208,345.38197424892707,23.0,49,9.8
Ahmedabad,2015-12-06,116.2203448275862,141.54,31.547931034482758,7.337413793103448,23.855172413793106,345.0257510729614,23.5,50,10.0
Ahmedabad,2015-12-07,115.8125,141.54,31.535,7.358750000000001,23.745,344.6695278969957,23.5,45,10.0
Ahmedabad,2015-12-08,115.4046551724138,141.54,31.522068965517242,7.380086206896552,23.634827586206896,344.31330472103,23.6,46,10.5
Ahmedabad,2015-12-09,114.99681034482758,141.54,31.509137931034484,7.401422413793104,23.524655172413794,343.9570815450644,24.1,47,9.5
Ahmedabad,2015-12-10,114.58896551724138,141.54,31.496206896551723,7.422758620689655,23.41448275862069,343.6008583690987,24.2,52,11.0
Ahmedabad,2015-12-11,114.18112068965517,141.54,31.483275862068965,7.444094827586207,23.304310344827588,343.24463519313304,21.3,45,12.7
Ahmedabad,2015-12-12,113.77327586206897,141.54,31.470344827586207,7.465431034482759,23.194137931034483,342.8884120171674,19.4,38,10.0
Ahmedabad,2015-12-13,113.36543103448275,141.54,31.45741379310345,7.486767241379311,23.08396551724138,342.53218884120173,19.2,38,12.9
Ahmedabad,2015-12-14,112.95758620689655,141.54,31.44448275862069,7.508103448275862,22.973793103448276,342.17596566523605,19.2,38,16.2
Ahmedabad,2015-12-15,112.54974137931035,141.54,31.431551724137933,7.529439655172414,22.86362068965517,341.81974248927037,18.9,34,17.1
Ahmedabad,2015-12-16,112.14189655172413,141.54,31.41862068965517,7.550775862068965,22.75344827586207,341.46351931330474,18.8,38,12.7
Ahmedabad,2015-12-17,111.73405172413793,141.54,31.405689655172413,7.5721120689655175,22.64327586206897,341.10729613733906,19.2,40,11.9
Ahmedabad,2015-12-18,111.32620689655172,141.54,31.392758620689655,7.593448275862069,22.533103448275863,340.7510729613734,19.3,34,16.4
Ahmedabad,2015-12-19,110.91836206896552,141.54,31.379827586206897,7.614784482758621,22.422931034482758,340.3948497854077,19.7,40,15.4
Ahmedabad,2015-12-20,110.5105172413793,141.54,31.36689655172414,7.636120689655172,22.312758620689657,340.0386266094421,19.1,41,10.0
Ahmedabad,2015-12-21,110.1026724137931,141.54,31.35396551724138,7.657456896551724,22.20258620689655,339.6824034334764,19.1,44,12.6
Ahmedabad,2015-12-22,109.6948275862069,141.54,31.34103448275862,7.678793103448276,22.09241379310345,339.3261802575107,19.1,41,11.6
Ahmedabad,2015-12-23,109.2869827586207,141.54,31.32810344827586,7.700129310344828,21.982241379310345,338.9699570815451,18.7,40,11.0
Ahmedabad,2015-12-24,108.87913793103448,141.54,31.315172413793103,7.72146551724138,21.872068965517244,338.6137339055794,18.4,41,13.2
Ahmedabad,2015-12-25,108.47129310344828,141.54,31.302241379310345,7.742801724137931,21.76189655172414,338.2575107296137,18.2,43,17.8
Ahmedabad,2015-12-26,108.06344827586207,141.54,31.289310344827587,7.764137931034483,21.651724137931033,337.90128755364805,19.1,37,15.4
Ahmedabad,2015-12-27,107.65560344827585,141.54,31.27637931034483,7.785474137931034,21.541551724137932,337.5450643776824,20.6,40,13.4
Ahmedabad,2015-12-28,107.24775862068965,141.54,31.263448275862068,7.8068103448275865,21.43137931034483,337.18884120171674,22.3,43,12.4
Ahmedabad,2015-12-29,106.83991379310345,141.54,31.25051724137931,7.828146551724138,21.321206896551725,336.83261802575106,23.6,45,11.9
Ahmedabad,2015-12-30,106.43206896551723,141.54,31.23758620689655,7.84948275862069,21.21103448275862,336.4763948497854,24.2,50,9.7
Ahmedabad,2015-12-31,106.02422413793103,141.54,31.224655172413794,7.870818965517241,21.10086206896552,336.12017167381975,24.0,48,9.0
Ahmedabad,2016-01-01,105.61637931034483,141.54,31.211724137931036,7.892155172413793,20.990689655172414,335.7639484978541,22.6,46,10.5
Ahmedabad,2016-01-02,105.20853448275862,141.54,31.198793103448278,7.913491379310345,20.880517241379312,335.4077253218884,22.4,49,9.1
Ahmedabad,2016-01-03,104.80068965517242,141.54,31.185862068965516,7.934827586206897,20.770344827586207,335.05150214592277,22.7,50,11.4
Ahmedabad,2016-01-04,104.3928448275862,141.54,31.172931034482758,7.956163793103448,20.660172413793106,334.6952789699571,22.8,53,9.0
Ahmedabad,2016-01-05,103.985,141.54,31.16,7.9775,20.55,334.3390557939914,22.5,55,8.8
Ahmedabad,2016-01-06,103.5771551724138,141.54,31.147068965517242,7.998836206896552,20.439827586206896,333.9828326180258,22.6,56,8.9
Ahmedabad,2016-01-07,103.16931034482758,141.54,31.134137931034484,8.020172413793103,20.329655172413794,333.6266094420601,23.5,51,11.0
Ahmedabad,2016-01-08,102.76146551724138,141.54,31.121206896551726,8.041508620689655,20.219482758620693,333.2703862660944,22.6,46,11.2
Ahmedabad,2016-01-09,102.35362068965517,141.54,31.108275862068965,8.062844827586208,20.109310344827588,332.91416309012874,21.2,48,9.8
Ahmedabad,2016-01-10,101.94577586206896,141.54,31.095344827586207,8.084181034482759,19.999137931034483,332.5579399141631,20.9,50,9.7
Ahmedabad,2016-01-11,101.53793103448275,141.54,31.08241379310345,8.10551724137931,19.88896551724138,332.20171673819743,21.7,47,8.9
Ahmedabad,2016-01-12,101.13008620689655,141.54,31.06948275862069,8.126853448275861,19.778793103448276,331.84549356223175,21.8,48,9.3
Ahmedabad,2016-01-13,100.72224137931035,141.54,31.056551724137933,8.148189655172414,19.668620689655175,331.48927038626607,21.6,54,8.9
Ahmedabad,2016-01-14,100.31439655172414,141.54,31.04362068965517,8.169525862068966,19.55844827586207,331.13304721030045,21.0,51,12.0
Ahmedabad,2016-01-15,99.90655172413793,141.54,31.030689655172413,8.190862068965517,19.448275862068968,330.77682403433477,20.3,49,10.4
Ahmedabad,2016-01-16,99.49870689655172,141.54,31.017758620689655,8.212198275862068,19.338103448275863,330.4206008583691,20.7,59,10.9
Ahmedabad,2016-01-17,99.09086206896552,141.54,31.004827586206897,8.233534482758621,19.227931034482758,330.06437768240346,21.0,55,8.7
Ahmedabad,2016-01-18,98.6830172413793,141.54,30.99189655172414,8.254870689655172,19.117758620689656,329.7081545064378,20.7,49,9.7
Ahmedabad,2016-01-19,98.2751724137931,141.54,30.97896551724138,8.276206896551724,19.00758620689655,329.3519313304721,19.4,41,11.2
Ahmedabad,2016-01-20,97.8673275862069,141.54,30.96603448275862,8.297543103448277,18.89741379310345,328.9957081545064,19.4,51,10.4
Ahmedabad,2016-01-21,97.45948275862068,141.54,30.95310344827586,8.318879310344828,18.787241379310345,328.6394849785408,18.4,42,13.7
Ahmedabad,2016-01-22,97.05163793103448,141.54,30.940172413793103,8.34021551724138,18.677068965517243,328.2832618025751,18.2,42,12.1
Ahmedabad,2016-01-23,96.64379310344827,141.54,30.927241379310345,8.36155172413793,18.566896551724138,327.92703862660943,18.9,41,13.6
Ahmedabad,2016-01-24,96.23594827586207,141.54,30.914310344827587,8.382887931034483,18.456724137931033,327.57081545064375,19.0,42,10.4
Ahmedabad,2016-01-25,95.82810344827585,141.54,30.90137931034483,8.404224137931035,18.34655172413793,327.2145922746781,19.1,43,10.3
Ahmedabad,2016-01-26,95.42025862068965,141.54,30.888448275862068,8.425560344827586,18.23637931034483,326.85836909871244,19.7,45,10.4
Ahmedabad,2016-01-27,95.01241379310345,141.54,30.87551724137931,8.446896551724137,18.126206896551725,326.50214592274676,20.5,62,10.7
Ahmedabad,2016-01-28,94.60456896551725,141.54,30.86258620689655,8.46823275862069,18.01603448275862,326.14592274678114,22.3,60,9.5
Ahmedabad,2016-01-29,94.19672413793103,141.54,30.849655172413794,8.489568965517241,17.90586206896552,325.78969957081546,22.9,56,9.9
Ahmedabad,2016-01-30,93.78887931034483,141.54,30.836724137931036,8.510905172413793,17.795689655172417,325.4334763948498,22.7,60,12.0
Ahmedabad,2016-01-31,93.38103448275862,141.54,30.823793103448274,8.532241379310346,17.68551724137931,325.0772532188841,22.7,60,9.2
Ahmedabad,2016-02-01,92.9731896551724,141.54,30.810862068965516,8.553577586206897,17.575344827586207,324.72103004291847,22.9,53,9.2
Ahmedabad,2016-02-02,92.5653448275862,141.54,30.797931034482758,8.574913793103448,17.465172413793105,324.3648068669528,22.0,40,10.8
Ahmedabad,2016-02-03,92.1575,141.54,30.785,8.59625,17.355,324.0085836909871,21.3,42,14.7
Ahmedabad,2016-02-04,91.74965517241378,141.54,30.772068965517242,8.61758620689655,17.244827586206895,323.6523605150215,21.0,38,14.1
Ahmedabad,2016-02-05,91.34181034482759,141.54,30.759137931034484,8.638922413793104,17.134655172413794,323.2961373390558,21.2,40,13.9
Ahmedabad,2016-02-06,90.93396551724138,141.54,30.746206896551726,8.660258620689655,17.024482758620692,322.9399141630901,20.9,41,9.2
Ahmedabad,2016-02-07,90.52612068965517,141.54,30.733275862068965,8.681594827586206,16.914310344827587,322.58369098712444,20.9,43,10.9
Ahmedabad,2016-02-08,90.11827586206897,141.54,30.720344827586207,8.70293103448276,16.804137931034482,322.2274678111588,21.4,31,16.5
Ahmedabad,2016-02-09,89.71043103448275,141.54,30.70741379310345,8.72426724137931,16.69396551724138,321.87124463519314,21.7,43,14.1
Ahmedabad,2016-02-10,89.30258620689655,141.54,30.69448275862069,8.745603448275862,16.583793103448276,321.51502145922746,21.3,41,11.6
Ahmedabad,2016-02-11,88.89474137931035,141.54,30.681551724137933,8.766939655172415,16.47362068965517,321.15879828326183,21.5,60,10.0
Ahmedabad,2016-02-12,88.48689655172413,141.54,30.66862068965517,8.788275862068966,16.36344827586207,320.80257510729615,21.1,49,10.7
Ahmedabad,2016-02-13,88.07905172413793,141.54,30.655689655172413,8.809612068965517,16.253275862068968,320.44635193133047,20.8,48,12.0
Ahmedabad,2016-02-14,87.67120689655172,141.54,30.642758620689655,8.830948275862069,16.143103448275863,320.0901287553648,20.3,37,12.5
Ahmedabad,2016-02-15,87.2633620689655,141.54,30.629827586206897,8.85228448275862,16.032931034482758,319.73390557939916,21.4,42,11.6
Ahmedabad,2016-02-16,86.85551724137932,141.54,30.61689655172414,8.873620689655173,15.922758620689656,319.3776824034335,23.8,52,15.2
Ahmedabad,2016-02-17,86.4476724137931,141.54,30.60396551724138,8.894956896551724,15.812586206896553,319.0214592274678,26.2,54,17.0
Ahmedabad,2016-02-18,86.03982758620688,141.54,30.59103448275862,8.916293103448275,15.70241379310345,318.6652360515021,26.6,63,8.8
Ahmedabad,2016-02-19,85.6319827586207,141.54,30.57810344827586,8.937629310344828,15.592241379310346,318.3090128755365,26.0,59,8.2
Ahmedabad,2016-02-20,85.22413793103448,141.54,30.565172413793103,8.95896551724138,15.482068965517241,317.9527896995708,26.4,45,16.0
Ahmedabad,2016-02-21,84.81629310344827,141.54,30.552241379310345,8.98030172413793,15.371896551724138,317.59656652360513,23.9,40,10.1
Ahmedabad,2016-02-22,84.40844827586207,141.54,30.539310344827587,9.001637931034482,15.261724137931035,317.2403433476395,23.9,35,11.1
Ahmedabad,2016-02-23,84.00060344827585,141.54,30.52637931034483,9.022974137931035,15.151551724137931,316.8841201716738,23.7,33,11.4
Ahmedabad,2016-02-24,83.59275862068965,141.54,30.513448275862068,9.044310344827586,15.041379310344828,316.52789699570815,24.0,33,11.6
Ahmedabad,2016-02-25,83.18491379310345,141.54,30.50051724137931,9.065646551724138,14.931206896551725,316.1716738197425,24.5,39,9.7
Ahmedabad,2016-02-26,82.77706896551723,141.54,30.48758620689655,9.086982758620689,14.821034482758622,315.81545064377684,25.1,35,13.7
Ahmedabad,2016-02-27,82.36922413793103,141.54,30.474655172413794,9.108318965517242,14.710862068965518,315.45922746781116,25.3,30,17.0
Ahmedabad,2016-02-28,81.96137931034482,141.54,30.461724137931036,9.129655172413793,14.600689655172415,315.1030042918455,26.1,34,15.6
Ahmedabad,2016-02-29,81.55353448275861,141.54,30.448793103448274,9.150991379310344,14.490517241379312,314.7467811158798,27.1,39,15.3
Ahmedabad,2016-03-01,81.14568965517242,141.54,30.435862068965516,9.172327586206897,14.380344827586207,314.3905579399142,28.7,36,15.3
Ahmedabad,2016-03-02,80.7378448275862,141.54,30.422931034482758,9.193663793103449,14.270172413793103,314.0343347639485,28.5,42,12.6
Ahmedabad,2016-03-03,80.33,141.54,30.41,9.215,14.16,313.6781115879828,28.4,45,14.8
Ahmedabad,2016-03-04,79.9221551724138,141.54,30.397068965517242,9.236336206896551,14.049827586206897,313.3218884120172,28.2,43,8.8
Ahmedabad,2016-03-05,79.51431034482758,141.54,30.384137931034484,9.257672413793102,13.939655172413794,312.9656652360515,27.0,38,13.0
Ahmedabad,2016-03-06,79.10646551724138,141.54,30.371206896551726,9.279008620689655,13.82948275862069,312.6094420600858,26.2,45,10.7
Ahmedabad,2016-03-07,78.69862068965517,141.54,30.358275862068965,9.300344827586207,13.719310344827587,312.2532188841202,26.4,33,11.6
Ahmedabad,2016-03-08,78.29077586206895,141.54,30.345344827586207,9.321681034482758,13.609137931034484,311.8969957081545,26.1,38,10.5
Ahmedabad,2016-03-09,77.88293103448275,141.54,30.33241379310345,9.343017241379311,13.49896551724138,311.54077253218884,26.8,39,9.1
Ahmedabad,2016-03-10,77.47508620689655,141.54,30.31948275862069,9.364353448275862,13.388793103448277,311.18454935622316,27.4,45,10.6
Ahmedabad,2016-03-11,77.06724137931033,141.54,30.306551724137933,9.385689655172413,13.278620689655172,310.82832618025753,27.9,44,11.0
Ahmedabad,2016-03-12,76.65939655172414,141.54,30.29362068965517,9.407025862068966,13.168448275862069,310.47210300429185,26.6,42,14.4
Ahmedabad,2016-03-13,76.25155172413793,141.54,30.280689655172413,9.428362068965518,13.058275862068966,310.1158798283262,25.6,47,13.4
Ahmedabad,2016-03-14,75.84370689655172,141.54,30.267758620689655,9.449698275862069,12.948103448275862,309.7596566523605,25.9,46,9.7
Ahmedabad,2016-03-15,75.43586206896552,141.54,30.254827586206897,9.47103448275862,12.837931034482759,309.40343347639487,26.6,33,9.4
Ahmedabad,2016-03-16,75.0280172413793,141.54,30.24189655172414,9.492370689655171,12.727758620689656,309.0472103004292,27.7,35,15.1
Ahmedabad,2016-03-17,74.6201724137931,141.54,30.22896551724138,9.513706896551724,12.617586206896553,308.6909871244635,28.4,38,10.6
Ahmedabad,2016-03-18,74.2123275862069,141.54,30.21603448275862,9.535043103448276,12.50741379310345,308.3347639484979,28.9,45,17.3
Ahmedabad,2016-03-19,73.80448275862068,141.54,30.20310344827586,9.556379310344827,12.397241379310346,307.9785407725322,29.7,43,19.4
Ahmedabad,2016-03-20,73.39663793103448,141.54,30.190172413793103,9.57771551724138,12.287068965517241,307.6223175965665,29.8,36,17.1
Ahmedabad,2016-03-21,72.98879310344827,141.54,30.177241379310345,9.599051724137931,12.176896551724138,307.26609442060084,29.0,36,12.7
Ahmedabad,2016-03-22,72.58094827586206,141.54,30.164310344827587,9.620387931034482,12.066724137931034,306.9098712446352,29.3,22,15.3
Ahmedabad,2016-03-23,72.17310344827587,141.54,30.15137931034483,9.641724137931035,11.956551724137931,306.55364806866953,28.9,20,11.5
Ahmedabad,2016-03-24,71.76525862068965,141.54,30.138448275862068,9.663060344827587,11.846379310344828,306.19742489270385,29.2,24,10.3
Ahmedabad,2016-03-25,71.35741379310343,141.54,30.12551724137931,9.684396551724138,11.736206896551725,305.84120171673817,30.4,27,10.2
Ahmedabad,2016-03-26,70.94956896551724,141.54,30.11258620689655,9.70573275862069,11.626034482758621,305.48497854077254,30.9,30,13.2
Ahmedabad,2016-03-27,70.54172413793103,141.54,30.099655172413794,9.72706896551724,11.515862068965518,305.12875536480686,30.2,30,11.6
Ahmedabad,2016-03-28,70.13387931034482,141.54,30.086724137931036,9.748405172413793,11.405689655172415,304.7725321888412,29.9,22,10.6
Ahmedabad,2016-03-29,69.72603448275862,141.54,30.073793103448274,9.769741379310345,11.295517241379311,304.41630901287556,29.0,23,10.1
Ahmedabad,2016-03-30,69.3181896551724,141.54,30.060862068965516,9.791077586206896,11.185344827586206,304.0600858369099,29.0,26,9.7
Ahmedabad,2016-03-31,68.9103448275862,141.54,30.047931034482758,9.812413793103449,11.075172413793103,303.7038626609442,28.7,38,9.3
Ahmedabad,2016-04-01,68.5025,141.54,30.035,9.83375,10.965,303.3476394849786,29.2,47,11.8
Ahmedabad,2016-04-02,68.09465517241378,141.54,30.022068965517242,9.855086206896551,10.854827586206898,302.9914163090129,30.3,49,9.8
Ahmedabad,2016-04-03,67.68681034482758,141.54,30.009137931034484,9.876422413793103,10.744655172413793,302.6351931330472,31.1,42,13.6
Ahmedabad,2016-04-04,67.27896551724137,141.54,29.996206896551726,9.897758620689654,10.634482758620688,302.27896995708153,30.4,42,13.3
Ahmedabad,2016-04-05,66.87112068965516,141.54,29.983275862068965,9.919094827586207,10.524310344827587,301.9227467811159,29.9,37,11.9
Ahmedabad,2016-04-06,66.46327586206897,141.54,29.970344827586207,9.940431034482758,10.414137931034482,301.5665236051502,29.6,39,14.2
Ahmedabad,2016-04-07,66.05543103448275,141.54,29.95741379310345,9.96176724137931,10.30396551724138,301.21030042918454,29.8,35,13.2
Ahmedabad,2016-04-08,65.64758620689655,141.54,29.94448275862069,9.983103448275862,10.193793103448275,300.85407725321886,28.9,38,11.4
Ahmedabad,2016-04-09,65.23974137931035,141.54,29.931551724137933,10.004439655172414,10.083620689655174,300.49785407725324,29.7,37,13.0
Ahmedabad,2016-04-10,64.83189655172413,141.54,29.91862068965517,10.025775862068965,9.973448275862069,300.14163090128756,31.0,39,15.3
Ahmedabad,2016-04-11,64.42405172413793,141.54,29.905689655172413,10.047112068965518,9.863275862068967,299.7854077253219,31.5,34,17.1
Ahmedabad,2016-04-12,64.01620689655172,141.54,29.892758620689655,10.06844827586207,9.753103448275862,299.42918454935625,31.7,34,13.6
Ahmedabad,2016-04-13,63.608362068965505,141.54,29.879827586206897,10.08978448275862,9.64293103448276,299.07296137339057,31.5,34,13.1
Ahmedabad,2016-04-14,63.2005172413793,141.54,29.86689655172414,10.111120689655172,9.532758620689656,298.7167381974249,31.5,34,10.5
Ahmedabad,2016-04-15,62.7926724137931,141.54,29.85396551724138,10.132456896551723,9.42258620689655,298.3605150214592,31.3,40,12.1
Ahmedabad,2016-04-16,62.384827586206896,141.54,29.84103448275862,10.153793103448276,9.312413793103449,298.0042918454936,31.3,40,13.7
Ahmedabad,2016-04-17,61.97698275862068,141.54,29.82810344827586,10.175129310344827,9.202241379310344,297.6480686695279,31.1,46,16.2
Ahmedabad,2016-04-18,61.569137931034476,141.54,29.815172413793103,10.196465517241379,9.092068965517242,297.2918454935622,31.1,40,13.0
Ahmedabad,2016-04-19,61.16129310344827,141.54,29.802241379310345,10.217801724137932,8.981896551724137,296.93562231759654,31.6,35,10.8
Ahmedabad,2016-04-20,60.75344827586207,141.54,29.789310344827587,10.239137931034483,8.871724137931036,296.5793991416309,32.0,30,12.7
Ahmedabad,2016-04-21,60.34560344827585,141.54,29.77637931034483,10.260474137931034,8.76155172413793,296.22317596566523,31.3,33,14.1
Ahmedabad,2016-04-22,59.93775862068965,141.54,29.763448275862068,10.281810344827587,8.65137931034483,295.86695278969955,29.9,46,14.8
Ahmedabad,2016-04-23,59.52991379310345,141.54,29.75051724137931,10.303146551724138,8.541206896551724,295.51072961373393,30.7,50,17.6
Ahmedabad,2016-04-24,59.12206896551723,141.54,29.73758620689655,10.32448275862069,8.43103448275862,295.15450643776825,30.3,50,15.9
Ahmedabad,2016-04-25,58.714224137931026,141.54,29.724655172413794,10.34581896551724,8.320862068965518,294.79828326180257,30.9,48,12.7
Ahmedabad,2016-04-26,58.30637931034482,141.54,29.711724137931036,10.367155172413792,8.210689655172413,294.44206008583694,30.7,40,11.1
Ahmedabad,2016-04-27,57.89853448275862,141.54,29.698793103448274,10.388491379310345,8.100517241379311,294.08583690987126,32.4,27,13.8
Ahmedabad,2016-04-28,57.4906896551724,141.54,29.685862068965516,10.409827586206896,7.990344827586206,293.7296137339056,33.1,29,14.3
Ahmedabad,2016-04-29,57.0828448275862,141.54,29.672931034482758,10.431163793103448,7.880172413793105,293.3733905579399,33.7,32,12.5
Ahmedabad,2016-04-30,56.675,141.54,29.66,10.4525,7.77,293.0171673819743,33.5,35,13.1
Ahmedabad,2016-05-01,56.26715517241378,141.54,29.647068965517242,10.473836206896552,7.659827586206898,292.6609442060086,33.1,41,12.0
Ahmedabad,2016-05-02,55.85931034482758,141.54,29.634137931034484,10.495172413793103,7.549655172413793,292.3047210300429,33.3,38,17.8
